Sample Date,Address,1st Draw,2/3 Min,5 Min,Max,PIN,Property Class,Neighborhood Code,Land Square Feet,Town Code,Type of Residence,Apartments,Wall Material,Roof Material,Rooms,Bedrooms,Basement,Basement Finish,Construction Quality,Renovation,Site Desireability,Garage 1 Size,Garage 1 Material,Porch,Other Improvements,Building Square Feet,Repair Condition,Multi Code,Number of Commercial Units,Prior Tax Year Market Value Estimate (Land),Prior Tax Year Market Value Estimate (Building),Longitude,Latitude,Total Building Square Feet,Multi Property Indicator,Age,Use,Multi-Family Indicator,"Condition, Desirability and Utility",Near Major Road,Location Factor,Garage indicator,Neigborhood Code (mapping),Town and Neighborhood,property_city,property_zip,longitude,latitude,township,township_name,nbhd,tract_geoid,tract_pop,tract_white_perc,commissioner_dist,reps_dist,senate_dist,ward,school_elem_district
9/26/2019,81XX S JEFFERY BLVD,6.3,34,6.2,34.0,20362160050000.0,203.0,80.0,4500.0,70.0,1.0,0.0,2.0,1.0,7.0,4.0,3.0,1.0,2.0,,2.0,3.0,1.0,1.0,0.0,1200.0,2.0,2.0,0.0,40500.0,87360.0,-87.5755556849657,41.7473417873686,,0.0,93.0,1.0,,,0.0,0.38858239119687,1.0,80.0,7080.0,CHICAGO,60617-1040,-87.5755556849657,41.74734178737109,70.0,Hyde Park,80.0,17031460500.0,5647.0,0.006020896051001,4th,33.0,17.0,8.0,MANN
12/2/2018,39XX N OAKLEY AVE,26.0,1.6,0.5,26.0,14191010280000.0,211.0,70.0,3720.0,73.0,2.0,2.0,1.0,1.0,10.0,4.0,1.0,3.0,2.0,,2.0,3.0,1.0,1.0,0.0,2511.0,2.0,2.0,0.0,193440.0,525360.0,-87.6863579342578,41.9530694088194,,0.0,120.0,2.0,211.0,,0.0,2.11002547348168,1.0,70.0,7370.0,CHICAGO,60618-3822,-87.68635531716588,41.95298651903882,73.0,Lake View,70.0,17031050500.0,6069.0,0.834733893557423,12th,11.0,6.0,47.0,BELL
7/26/2019,76XX S EGGLESTON AVE,7.3,7.5,6.0,7.5,20283120280000.0,211.0,251.0,6650.0,72.0,2.0,3.0,1.0,1.0,14.0,6.0,1.0,3.0,2.0,,2.0,1.0,1.0,3.0,0.0,3410.0,2.0,2.0,0.0,49870.0,118210.0,-87.6359858316418,41.7548343543357,,0.0,128.0,2.0,211.0,,0.0,0.416269414045218,1.0,251.0,72251.0,CHICAGO,60620-1627,-87.63598583164172,41.754834354338186,72.0,Lake,251.0,17031691200.0,2969.0,0.033007746716066,3rd,31.0,16.0,17.0,WESTCOTT
8/13/2019,65XX N NATOMA AVE,3.5,2,1.8,3.5,10314090540000.0,203.0,410.0,3835.0,71.0,1.0,0.0,2.0,1.0,6.0,2.0,1.0,3.0,2.0,,2.0,1.0,1.0,1.0,0.0,1006.0,2.0,2.0,0.0,61360.0,202710.0,-87.79193376599,41.999894840929,,0.0,63.0,1.0,,,0.0,1.18685680308541,1.0,410.0,71410.0,CHICAGO,60631-1733,-87.79168938871662,41.99986800358983,71.0,Jefferson,410.0,17031100200.0,6872.0,0.824214202561118,9th,15.0,8.0,41.0,ONAHAN
3/30/2019,67XX S KENNETH AVE,1.1,1.8,0.5,1.8,19223040130000.0,203.0,30.0,3750.0,72.0,1.0,0.0,1.0,1.0,4.0,3.0,2.0,3.0,2.0,,2.0,1.0,1.0,3.0,0.0,1137.0,2.0,2.0,0.0,37500.0,148610.0,-87.7331750391091,41.7705683574427,,0.0,64.0,1.0,,,0.0,0.621471290029447,1.0,30.0,7230.0,CHICAGO,60629-5752,-87.73317503910908,41.77056835744523,72.0,Lake,30.0,17031650500.0,4549.0,0.14574631787206,11th,22.0,11.0,13.0,AZUELA
2/26/2019,19XX N MONTICELLO AVE,1.7,1.4,0.5,1.7,13353050280000.0,211.0,180.0,3654.0,71.0,2.0,3.0,1.0,1.0,14.0,8.0,1.0,2.0,2.0,,2.0,3.0,1.0,1.0,0.0,2923.0,2.0,2.0,0.0,52980.0,317890.0,-87.7183187193742,41.9163399112719,,0.0,111.0,2.0,211.0,,0.0,1.36405393753952,1.0,180.0,71180.0,CHICAGO,60647-3625,-87.71831871937417,41.91633991127457,71.0,Jefferson,180.0,17031222900.0,1051.0,0.176022835394862,8th,4.0,2.0,1.0,FUNSTON
6/16/2019,60XX W BERENICE AVE,7.3,13,25.0,25.0,13201080390000.0,203.0,150.0,3690.0,71.0,1.0,0.0,3.0,1.0,6.0,3.0,1.0,3.0,2.0,,2.0,3.0,2.0,1.0,0.0,1041.0,2.0,2.0,0.0,46120.0,215450.0,-87.7768600496884,41.950569155515,,0.0,100.0,1.0,,,0.0,1.17743778688463,1.0,150.0,71150.0,CHICAGO,60634-2539,-87.77686004968841,41.95056915551765,71.0,Jefferson,150.0,17031170200.0,4106.0,0.518996590355577,12th,3.0,2.0,38.0,SMYSER
3/18/2020,59XX S NEENAH AVE,3.7,5.6,1.3,5.6,19184310150000.0,234.0,380.0,4020.0,72.0,4.0,0.0,3.0,1.0,5.0,3.0,1.0,1.0,2.0,,2.0,2.0,1.0,3.0,0.0,1272.0,3.0,2.0,0.0,40200.0,238640.0,-87.7848601802328,41.7848224382467,,0.0,32.0,1.0,,,0.0,0.991448173921325,1.0,380.0,72380.0,CHICAGO,60638-3337,-87.7848601802328,41.784822438249286,72.0,Lake,380.0,17031640400.0,3701.0,0.540934882464199,11th,22.0,11.0,13.0,KINZIE
10/29/2019,93XX S GREEN ST,6.6,5.3,6.1,6.6,25054190450000.0,203.0,282.0,4166.0,72.0,1.0,0.0,1.0,1.0,4.0,3.0,2.0,3.0,2.0,,2.0,0.0,0.0,3.0,0.0,1120.0,2.0,2.0,0.0,31240.0,137110.0,-87.644169818747,41.7248005097732,,0.0,50.0,1.0,,,0.0,0.411225302985495,0.0,282.0,72282.0,CHICAGO,60620-2713,-87.64416981874692,41.72480050977567,72.0,Lake,282.0,17031730202.0,3550.0,0.025915492957746,4th,27.0,14.0,21.0,KIPLING
9/24/2016,34XX N HAMILTON AVE,68.0,1.9,1.6,68.0,14193130040000.0,278.0,70.0,3100.0,73.0,2.0,0.0,1.0,1.0,8.0,4.0,1.0,1.0,2.0,,2.0,3.0,1.0,3.0,0.0,2610.0,2.0,2.0,0.0,161200.0,1151670.0,-87.6817834810818,41.9445308535941,,0.0,7.0,1.0,,,0.0,2.31422500666584,1.0,70.0,7370.0,CHICAGO,60618-6118,-87.68178348108175,41.94453085359676,73.0,Lake View,70.0,17031050800.0,1457.0,0.81811942347289,12th,11.0,6.0,32.0,AUDUBON
7/18/2019,113XX S ST LAWRENCE AVE,80.0,11,5.9,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/2019,14XX W SUMMERDALE AVE,0.5,1.3,0.5,1.3,14081170491023.0,299.0,31.0,15000.0,73.0,,,,,,,,,,,,,,3.0,,,,,,35880.0,223690.0,-87.6660075125302,41.9787030224085,,0.0,98.0,1.0,,,0.0,1.22107452688577,,31.0,7331.0,CHICAGO,60640-2129,-87.66600751253013,41.97870302241117,73.0,Lake View,31.0,17031030800.0,4392.0,0.716530054644809,10th,14.0,7.0,48.0,PEIRCE
7/26/2018,14XX E 72ND PL,0.5,1.1,1.1,1.1,20262100170000.0,211.0,70.0,3125.0,70.0,2.0,0.0,1.0,1.0,10.0,6.0,1.0,3.0,2.0,,2.0,3.0,1.0,3.0,0.0,2278.0,2.0,2.0,0.0,34370.0,114900.0,-87.590024348376,41.7635549281769,,0.0,106.0,2.0,211.0,,0.0,0.500687404584533,1.0,70.0,7070.0,CHICAGO,60619-1514,-87.590024348376,41.7635549281794,70.0,Hyde Park,70.0,17031430400.0,2756.0,0.031204644412192,3rd,26.0,13.0,8.0,MADISON
3/21/2019,45XX W 66TH PL,2.5,3.7,0.5,3.7,19221270280000.0,203.0,30.0,4987.0,72.0,1.0,0.0,2.0,1.0,5.0,3.0,1.0,3.0,2.0,,2.0,2.0,1.0,3.0,0.0,1170.0,2.0,2.0,0.0,49870.0,142030.0,-87.7351074604531,41.7718659645562,,0.0,62.0,1.0,,,0.0,0.63284359659211,1.0,30.0,7230.0,CHICAGO,60629-5611,-87.73510746045311,41.77186596455869,72.0,Lake,30.0,17031650301.0,5276.0,0.174184988627748,11th,22.0,11.0,13.0,LEE
9/1/2021,59XX N EAST CIRCLE AVE,4.0,8.3,11.0,11.0,13063050250000.0,203.0,420.0,9176.0,71.0,1.0,0.0,1.0,1.0,5.0,2.0,1.0,3.0,2.0,,2.0,0.0,0.0,3.0,0.0,1042.0,2.0,3.0,0.0,114700.0,242880.0,-87.8000526035577,41.98922088779,,0.0,106.0,1.0,,,0.0,1.24327117529059,0.0,420.0,71420.0,CHICAGO,60631-2421,-87.80005260355767,41.98922088779268,71.0,Jefferson,420.0,17031100300.0,6186.0,0.801325573876495,9th,20.0,10.0,41.0,NORWOOD PARK
9/2/2019,18XX W ESTES AVE,0.5,0.5,0.5,0.5,11312010500000.0,211.0,31.0,5100.0,75.0,2.0,2.0,2.0,2.0,11.0,5.0,1.0,3.0,2.0,,2.0,0.0,0.0,1.0,0.0,2372.0,2.0,4.0,0.0,73950.0,292700.0,-87.6778135750929,42.0116958051578,,0.0,106.0,2.0,211.0,,0.0,0.852333005140613,0.0,31.0,7531.0,CHICAGO,60626-2318,-87.67781357509283,42.011695805160485,75.0,Rogers Park,31.0,17031010701.0,3766.0,0.402018056293149,13th,14.0,7.0,49.0,NEW FIELD
11/3/2020,103XX S LEAVITT ST,2.3,4.5,2.2,4.5,25181040090000.0,206.0,271.0,6300.0,72.0,2.0,0.0,2.0,3.0,8.0,4.0,1.0,3.0,2.0,,2.0,3.0,2.0,3.0,0.0,2320.0,2.0,2.0,0.0,63000.0,344290.0,-87.6764036295685,41.7051930820778,,0.0,83.0,1.0,,,0.0,0.586502060851156,1.0,271.0,72271.0,CHICAGO,60643-2418,-87.67640362956848,41.70519308208028,72.0,Lake,271.0,17031720600.0,1751.0,0.647058823529412,11th,35.0,18.0,19.0,SUTHERLAND
7/28/2019,60XX N NEWBURG AVE,5.9,7.3,4.1,7.3,13062230020000.0,203.0,410.0,8750.0,71.0,1.0,0.0,4.0,1.0,6.0,3.0,1.0,3.0,2.0,,2.0,4.0,1.0,3.0,0.0,1000.0,2.0,2.0,0.0,140000.0,187900.0,-87.7928316419532,41.9920969622801,,0.0,95.0,1.0,,,0.0,1.21419591649578,1.0,410.0,71410.0,CHICAGO,60631-2655,-87.79283164195313,41.99209696228272,71.0,Jefferson,410.0,17031100200.0,6872.0,0.824214202561118,9th,20.0,10.0,41.0,ONAHAN
11/24/2019,15XX W THOMAS ST,1.8,0.5,0.5,1.8,3191060070000.0,203.0,71.0,20000.0,38.0,1.0,0.0,1.0,1.0,5.0,3.0,3.0,3.0,2.0,,2.0,3.0,1.0,3.0,0.0,1152.0,2.0,2.0,0.0,90000.0,155010.0,-88.0019515077968,42.1032169874288,,0.0,63.0,1.0,,,0.0,0.936697721752684,1.0,71.0,3871.0,,,,,,,,,,,,,,,
4/24/2019,99XX S HOYNE AVE,2.1,1.8,0.5,2.1,25073050150000.0,206.0,271.0,6600.0,72.0,2.0,0.0,2.0,1.0,7.0,4.0,1.0,3.0,2.0,,2.0,3.0,2.0,3.0,0.0,2381.0,2.0,2.0,0.0,66000.0,390170.0,-87.6749372126561,41.7133379034663,,0.0,93.0,1.0,,,0.0,0.585288591481173,1.0,271.0,72271.0,CHICAGO,60643-1816,-87.67493721265608,41.71333790346877,72.0,Lake,271.0,17031720300.0,4100.0,0.525121951219512,11th,35.0,18.0,19.0,SUTHERLAND
5/1/2019,71XX W FOSTER AVE,2.6,3.1,1.8,3.1,13071300490000.0,202.0,430.0,3720.0,71.0,1.0,0.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,,2.0,4.0,1.0,3.0,0.0,916.0,2.0,2.0,0.0,46500.0,247410.0,-87.8054216513881,41.9757568709084,,0.0,70.0,1.0,,,0.0,1.2771091517011,1.0,430.0,71430.0,CHICAGO,60656-1956,-87.80542165138807,41.97575687091107,71.0,Jefferson,430.0,17031100600.0,4789.0,0.705366464815202,9th,20.0,10.0,41.0,ORIOLE PARK
9/21/2016,46XX N MONTICELLO AVE,0.5,0.5,0.5,0.5,13141120251025.0,299.0,81.0,13229.0,71.0,,,,,,,,,,,,,,3.0,,,,,,5940.0,59330.0,-87.719725401617,41.96499723585,,0.0,68.0,1.0,,,0.0,1.37410519709119,,81.0,7181.0,CHICAGO,60625-6465,-87.719725401617,41.96499723585269,71.0,Jefferson,81.0,17031140602.0,4822.0,0.207382828701783,8th,40.0,20.0,35.0,HAUGAN
5/26/2020,22XX W ERIE ST,3.6,5.9,1.4,5.9,17071100390000.0,203.0,120.0,2976.0,77.0,5.0,0.0,2.0,1.0,6.0,3.0,1.0,3.0,2.0,,2.0,3.0,1.0,3.0,0.0,1523.0,2.0,2.0,0.0,101180.0,429130.0,-87.6828397328233,41.8933400321046,,0.0,130.0,1.0,,,0.0,1.84036395556158,1.0,120.0,77120.0,CHICAGO,60612-1322,-87.68283973282327,41.89334003210721,77.0,West Chicago,120.0,17031242900.0,1617.0,0.68769325912183,1st,10.0,5.0,26.0,MITCHELL
12/3/2018,73XX N ORIOLE AVE,1.5,1.4,1.5,1.5,9254170090000.0,203.0,361.0,3750.0,71.0,1.0,0.0,2.0,1.0,5.0,3.0,1.0,3.0,2.0,,2.0,2.0,2.0,3.0,0.0,1205.0,2.0,2.0,0.0,50620.0,269650.0,-87.816011116622,42.0142792832798,,0.0,65.0,1.0,,,0.0,1.21230644676484,1.0,361.0,71361.0,CHICAGO,60631-4255,-87.81601111662197,42.01427928328247,71.0,Jefferson,361.0,17031090100.0,3508.0,0.769954389965792,9th,20.0,10.0,41.0,EBINGER
1/12/2020,14XX N BOSWORTH AVE,0.5,0.5,0.5,0.5,17051080160000.0,211.0,120.0,3000.0,77.0,1.0,2.0,2.0,1.0,9.0,4.0,1.0,2.0,2.0,,2.0,0.0,0.0,1.0,0.0,2200.0,2.0,2.0,0.0,102000.0,528190.0,-87.6660408188715,41.9076654793284,,0.0,118.0,2.0,211.0,,0.0,2.38575195724147,0.0,120.0,77120.0,CHICAGO,60642-2349,-87.66604081887148,41.907665479330966,77.0,West Chicago,120.0,17031241600.0,3603.0,0.609769636414099,12th,10.0,5.0,2.0,LOZANO
4/18/2017,17XX W WALLEN AVE,2.0,0.5,0.5,2.0,11314100340000.0,211.0,31.0,3750.0,75.0,2.0,3.0,2.0,1.0,13.0,6.0,1.0,2.0,2.0,,2.0,3.0,1.0,1.0,0.0,3213.0,2.0,2.0,0.0,54370.0,320520.0,-87.6731222229221,42.0028548152836,,0.0,97.0,2.0,211.0,,0.0,0.825912257849606,1.0,31.0,7531.0,CHICAGO,60626-6625,-87.67312222292207,42.00285481528626,75.0,Rogers Park,31.0,17031830600.0,4861.0,0.340464924912569,10th,14.0,7.0,49.0,KILMER
2/2/2020,22XX N WAYNE AVE,0.5,0.5,0.5,0.5,14321100490000.0,206.0,12.0,2914.0,74.0,2.0,0.0,2.0,2.0,10.0,5.0,1.0,3.0,2.0,,2.0,7.0,2.0,3.0,0.0,4286.0,2.0,2.0,0.0,320540.0,878630.0,-87.6623854263684,41.9231752212955,,0.0,136.0,1.0,,,0.0,2.52076436190588,1.0,12.0,7412.0,CHICAGO,60614-3123,-87.66238542636839,41.92317522129808,74.0,North Chicago,12.0,17031832500.0,3551.0,0.841171500985638,12th,11.0,6.0,2.0,MAYER
2/9/2022,71XX N OLEANDER AVE,,,,,9362000360000.0,203.0,362.0,4920.0,71.0,5.0,0.0,1.0,1.0,7.0,1.0,1.0,3.0,2.0,,2.0,3.0,1.0,1.0,0.0,1379.0,2.0,2.0,0.0,66420.0,295800.0,-87.8153621158451,42.0105904843449,,0.0,95.0,1.0,,,0.0,1.21285168974336,1.0,362.0,71362.0,CHICAGO,60631-1049,-87.81563299061477,42.01058338341334,71.0,Jefferson,362.0,17031090200.0,6838.0,0.846446329336063,9th,20.0,10.0,41.0,EBINGER
9/17/2016,33XX N KEDZIE AVE,7.0,4.9,4.2,7.0,13243100160000.0,203.0,82.0,3100.0,71.0,1.0,0.0,2.0,1.0,5.0,3.0,1.0,1.0,2.0,,2.0,4.0,1.0,3.0,0.0,1195.0,2.0,2.0,0.0,68200.0,314320.0,-87.7073406519583,41.9415847941162,,0.0,25.0,1.0,,,1.0,1.80144747218512,1.0,82.0,7182.0,CHICAGO,60618-5721,-87.70734065195826,41.941584794118846,71.0,Jefferson,82.0,17031210100.0,3684.0,0.476927252985885,8th,40.0,20.0,35.0,VON LINNE
11/1/2019,13XX N CENTRAL AVE,2.8,6.5,2.1,6.5,16041160060000.0,211.0,11.0,3750.0,77.0,2.0,2.0,2.0,2.0,10.0,4.0,1.0,3.0,2.0,,2.0,3.0,1.0,1.0,0.0,2250.0,2.0,2.0,0.0,36560.0,150490.0,-87.7654134293886,41.9052313764019,,0.0,95.0,2.0,211.0,,0.0,0.795225246693135,1.0,11.0,7711.0,CHICAGO,60651-1204,-87.7654134293886,41.905231376404565,77.0,West Chicago,11.0,17031250700.0,5396.0,0.0,1st,8.0,4.0,37.0,YOUNG
7/18/2016,103XX S TROY ST,2.2,6.2,3.0,6.2,24131010180000.0,205.0,423.0,4500.0,72.0,2.0,0.0,3.0,1.0,6.0,4.0,1.0,3.0,2.0,,2.0,3.0,1.0,3.0,0.0,1754.0,2.0,2.0,0.0,42750.0,254630.0,-87.6997989719258,41.7051722781114,,0.0,68.0,1.0,,,0.0,0.625576253392666,1.0,423.0,72423.0,CHICAGO,60655-2021,-87.69979897192582,41.70517227811384,72.0,Lake,423.0,17031740100.0,3182.0,0.863293526084224,11th,35.0,18.0,19.0,MOUNT GREENWOOD
9/17/2020,25XX N FAIRFIELD AVE,11.0,6.6,4.9,11.0,13254170160000.0,203.0,150.0,3150.0,77.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,,2.0,0.0,0.0,3.0,0.0,1080.0,2.0,2.0,0.0,89770.0,244940.0,-87.6959141863363,41.9269057348877,,0.0,117.0,1.0,,,0.0,2.09086619056607,0.0,150.0,77150.0,CHICAGO,60647-1807,-87.69591418633628,41.92690573489037,77.0,West Chicago,150.0,17031220300.0,2201.0,0.620172648796002,8th,40.0,20.0,1.0,BRENTANO
6/15/2018,114XX S CHURCH ST,5.0,7.2,8.9,8.9,25192240600000.0,202.0,312.0,7500.0,72.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,,2.0,0.0,0.0,3.0,0.0,996.0,2.0,2.0,0.0,48750.0,43600.0,-87.6691135601809,41.6856902500235,,0.0,94.0,1.0,,,0.0,0.522250200201339,0.0,312.0,72312.0,CHICAGO,60643-4236,-87.66911356018085,41.68569025002599,72.0,Lake,312.0,17031750500.0,5893.0,0.167147463091804,5th,27.0,14.0,34.0,ESMOND
1/24/2017,96XX S CRANDON AVE,,,,,25122310130000.0,210.0,180.0,4480.0,70.0,5.0,0.0,3.0,1.0,5.0,3.0,3.0,3.0,2.0,,2.0,1.0,1.0,3.0,0.0,981.0,2.0,2.0,0.0,24640.0,51190.0,-87.5665695045803,41.7201063056274,,0.0,70.0,1.0,,,0.0,0.163206426155833,1.0,180.0,70180.0,CHICAGO,60617-4861,-87.56656950458024,41.72010630562991,70.0,Hyde Park,180.0,17031510300.0,5126.0,0.003511509949278,4th,33.0,17.0,7.0,BURNHAM
11/26/2018,18XX W CHASE AVE,1.7,0.5,0.5,1.7,11304200150000.0,203.0,31.0,5280.0,75.0,1.0,0.0,1.0,1.0,6.0,3.0,1.0,1.0,2.0,,2.0,3.0,1.0,1.0,0.0,1281.0,2.0,2.0,0.0,76560.0,231860.0,-87.6775822903799,42.0134051422086,,0.0,105.0,1.0,,,0.0,0.846392450908025,1.0,31.0,7531.0,CHICAGO,60626-2313,-87.67758229037987,42.01340514221125,75.0,Rogers Park,31.0,17031010201.0,7039.0,0.324477908793863,13th,14.0,7.0,49.0,NEW FIELD
9/19/2019,41XX N ALBANY AVE,0.5,0.5,0.5,0.5,13133180090000.0,205.0,82.0,4687.0,71.0,2.0,0.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,,2.0,3.0,1.0,3.0,0.0,2110.0,2.0,2.0,0.0,103110.0,336090.0,-87.7053181842216,41.9568877165117,,0.0,113.0,1.0,,,0.0,1.72170909654467,1.0,82.0,7182.0,CHICAGO,60618-2505,-87.7053181842216,41.95688771651438,71.0,Jefferson,82.0,17031160602.0,3681.0,0.378158109209454,8th,40.0,20.0,33.0,BATEMAN
9/21/2019,28XX W 84TH ST,1.6,1.6,1.5,1.6,19363140160000.0,205.0,200.0,4680.0,72.0,2.0,0.0,3.0,1.0,6.0,3.0,1.0,1.0,2.0,,2.0,3.0,1.0,3.0,0.0,1226.0,2.0,2.0,0.0,37440.0,122180.0,-87.6943256040504,41.7412059807064,,0.0,67.0,1.0,,,0.0,0.584927337121383,1.0,200.0,72200.0,CHICAGO,60652-3814,-87.69432560405033,41.74120598070895,72.0,Lake,200.0,17031700502.0,3373.0,0.053364957011562,3rd,31.0,16.0,18.0,CARROLL
1/12/2020,61XX S AUSTIN AVE,1.4,7.2,0.5,7.2,19173240380000.0,203.0,380.0,3780.0,72.0,5.0,0.0,1.0,1.0,7.0,3.0,1.0,3.0,2.0,,2.0,3.0,1.0,3.0,0.0,1744.0,2.0,2.0,0.0,37800.0,195960.0,-87.7719264261299,41.7799874364341,,0.0,102.0,1.0,,,0.0,0.913447400263506,1.0,380.0,72380.0,CHICAGO,60638-4320,-87.7719264261299,41.779987436436585,72.0,Lake,380.0,17031640300.0,7157.0,0.331703227609334,11th,22.0,11.0,13.0,HALE
11/18/2019,58XX N BERNARD ST,7.0,7.9,2.6,7.9,13024120050000.0,211.0,50.0,3750.0,71.0,3.0,2.0,2.0,1.0,15.0,6.0,1.0,3.0,2.0,,2.0,3.0,1.0,3.0,0.0,3486.0,2.0,2.0,0.0,54370.0,380900.0,-87.7147783461791,41.9879100275675,,0.0,87.0,2.0,211.0,,0.0,1.17192648865141,1.0,50.0,7150.0,CHICAGO,60659-3401,-87.71477834617909,41.98791002757013,71.0,Jefferson,50.0,17031130300.0,5482.0,0.454213790587377,10th,15.0,8.0,39.0,PETERSON
7/29/2019,33XX S ABERDEEN ST,6.0,4.2,3.3,6.0,17322170350000.0,206.0,50.0,3125.0,76.0,2.0,0.0,2.0,2.0,7.0,4.0,1.0,3.0,2.0,,2.0,0.0,0.0,3.0,0.0,3517.0,2.0,2.0,1.0,100000.0,314330.0,-87.6531003452273,41.832803014383,,0.0,122.0,1.0,,,0.0,0.830581280931002,0.0,50.0,7650.0,CHICAGO,60608-6508,-87.65310034522723,41.83280301438552,76.0,South Chicago,50.0,17031839700.0,4510.0,0.371175166297118,11th,2.0,1.0,11.0,ARMOUR
4/24/2019,78XX S CRANDON AVE,3.6,5,1.9,5.0,20254290050000.0,205.0,80.0,3150.0,70.0,2.0,0.0,2.0,1.0,6.0,3.0,1.0,3.0,2.0,,2.0,0.0,0.0,1.0,0.0,1387.0,2.0,2.0,0.0,28350.0,111110.0,-87.5683405195409,41.7530507617297,,0.0,68.0,1.0,,,0.0,0.509184886234364,0.0,80.0,7080.0,CHICAGO,60649-5020,-87.56834051954088,41.75305076173218,70.0,Hyde Park,80.0,17031431200.0,2828.0,0.011315417256011,4th,26.0,13.0,7.0,MANN
12/5/2018,6XX W ARLINGTON PL,,,,,14283150180000.0,211.0,63.0,8750.0,73.0,3.0,3.0,2.0,2.0,19.0,7.0,3.0,1.0,2.0,1.0,2.0,5.0,2.0,3.0,0.0,7439.0,2.0,2.0,0.0,630000.0,1859750.0,-87.6448874539929,41.9263847964106,,0.0,35.0,2.0,211.0,,0.0,2.03069858404772,1.0,63.0,7363.0,CHICAGO,60614-2611,-87.64488745399282,41.926384796413245,73.0,Lake View,63.0,17031070200.0,4283.0,0.807144524865748,10th,11.0,6.0,43.0,LINCOLN
8/28/2018,4XX W BELMONT AVE,0.5,0.5,0.5,0.5,14213140491001.0,299.0,62.0,13203.0,73.0,,,,,,,,,,,,,,3.0,,,,,,98110.0,523360.0,-87.6419249834891,41.9404070494797,,0.0,41.0,1.0,,,0.0,1.53871741221628,,62.0,7362.0,CHICAGO,60657-4713,-87.64192498348906,41.940407049482346,73.0,Lake View,62.0,17031061901.0,3597.0,0.725604670558799,10th,12.0,6.0,44.0,NETTELHORST
6/30/2019,55XX W CULLOM AVE,0.5,1.1,0.5,1.1,13163080190000.0,203.0,90.0,5625.0,71.0,1.0,0.0,2.0,1.0,6.0,3.0,1.0,1.0,2.0,,2.0,3.0,2.0,1.0,0.0,1327.0,2.0,2.0,0.0,81560.0,278160.0,-87.7654901148425,41.9584146682262,,0.0,95.0,1.0,,,0.0,1.14355139599906,1.0,90.0,7190.0,CHICAGO,60641-1315,-87.76549011484245,41.958414668228805,71.0,Jefferson,90.0,17031150300.0,7859.0,0.572846418119354,12th,19.0,10.0,38.0,PORTAGE PARK
9/13/2019,65XX S CLAREMONT AVE,17.0,18,11.0,18.0,20191150440000.0,203.0,120.0,3125.0,72.0,5.0,0.0,1.0,1.0,6.0,3.0,1.0,3.0,2.0,,2.0,0.0,0.0,3.0,0.0,1188.0,2.0,2.0,0.0,20310.0,60430.0,-87.6825043591267,41.7741146898345,,0.0,98.0,1.0,,,0.0,0.44298761919903,0.0,120.0,72120.0,CHICAGO,60636-2419,-87.68250435912665,41.77411468983704,72.0,Lake,120.0,17031660700.0,1666.0,0.016806722689076,2nd,6.0,3.0,16.0,CLAREMONT
4/19/2019,37XX W 84TH ST,0.5,0.5,0.5,0.5,19353070470000.0,203.0,200.0,4158.0,72.0,1.0,0.0,2.0,1.0,5.0,3.0,1.0,1.0,2.0,,2.0,3.0,1.0,3.0,0.0,1013.0,2.0,2.0,0.0,33260.0,139900.0,-87.7159926581621,41.7407070557136,,0.0,63.0,1.0,,,0.0,0.59021306049898,1.0,200.0,72200.0,CHICAGO,60652-3263,-87.71599265816207,41.74070705571607,72.0,Lake,200.0,17031700402.0,4498.0,0.105157847932414,11th,31.0,16.0,18.0,DAWES
11/25/2019,52XX N LARAMIE AVE,,,,,13092190190000.0,203.0,10.0,3840.0,71.0,1.0,0.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,0.0,1002.0,2.0,2.0,0.0,51840.0,209320.0,-87.7581659587937,41.9764196546152,,0.0,92.0,1.0,,,0.0,1.09596069808894,1.0,10.0,7110.0,CHICAGO,60630-2213,-87.75816595879365,41.97641965461787,71.0,Jefferson,10.0,17031110501.0,5390.0,0.582931354359926,10th,19.0,10.0,45.0,BEAUBIEN
7/7/2019,120XX S PRINCETON AVE,1.8,1.4,1.4,1.8,25282090310000.0,202.0,330.0,3843.0,72.0,1.0,0.0,2.0,1.0,6.0,2.0,1.0,3.0,2.0,,2.0,1.0,1.0,3.0,0.0,969.0,2.0,2.0,0.0,21130.0,67860.0,-87.6301221917938,41.6747180234327,,0.0,95.0,1.0,,,0.0,0.146477903126435,1.0,330.0,72330.0,CHICAGO,60628-6514,-87.63012219179379,41.674718023435126,72.0,Lake,330.0,17031530501.0,4644.0,0.01916451335056,5th,28.0,14.0,34.0,METCALFE
12/10/2019,97XX S AVENUE M,0.5,0.5,0.5,0.5,26053210150000.0,241.0,101.0,3106.0,70.0,,,,,,,,,,,,,,3.0,,,,,,24840.0,0.0,-87.5373506878214,41.7184319226204,,0.0,10.0,1.0,,,0.0,0.365385716074003,,101.0,70101.0,CHICAGO,60617-5518,-87.53735068782136,41.71843192262289,70.0,Hyde Park,101.0,17031520200.0,3989.0,0.062672348959639,4th,25.0,13.0,10.0,TAYLOR
