Date,Address,Draw1,Draw2,Draw3,Max,PIN,Property Class,Neighborhood Code,Land Square Feet,Town Code,Type of Residence,Apartments,Wall Material,Roof Material,Rooms,Bedrooms,Basement,Basement Finish,Construction Quality,Renovation,Site Desireability,Garage 1 Size,Garage 1 Material,Porch,Other Improvements,Building Square Feet,Repair Condition,Multi Code,Number of Commercial Units,Prior Tax Year Market Value Estimate (Land),Prior Tax Year Market Value Estimate (Building),Longitude,Latitude,Total Building Square Feet,Multi Property Indicator,Age,Use,Multi-Family Indicator,"Condition, Desirability and Utility",Near Major Road,Location Factor,Garage indicator,Neigborhood Code (mapping),Town and Neighborhood,property_city,property_zip,longitude,latitude,township,township_name,nbhd,tract_geoid,tract_pop,tract_white_perc,commissioner_dist,reps_dist,senate_dist,ward,school_elem_district
4/1/2022,26XX N SACRAMENTO AVE,,,,0,1.32531E+13,211,151,3125,77,2,2,2,1,7,4,1,3,2,,2,3,1,1,0,2616,2,2,0,89060,497040,-87.70210398,41.92959221,,0,112,2,211,,0,1.933826483,1,151,77151,CHICAGO,60647-1713,-87.70210398,41.92959221,77,West Chicago,151,17031220400,2643,0.642451759,8th,40,20,32,BRENTANO
,62XX N MOODY AVE,,,,0,1.30511E+13,202,410,3900,71,1,0,2,1,5,2,1,3,2,,2,1,1,1,0,924,2,2,0,62400,272830,-87.78197075,41.99455938,,0,93,1,,,0,1.155522252,1,410,71410,CHICAGO,60646-3819,-87.78197075,41.99455938,71,Jefferson,410,17031100100,5563,0.809635089,10th,19,10,39,ONAHAN
2/3/2020,91XX S GREEN ST,,,,0,2.50541E+13,203,282,5000,72,1,0,2,1,4,3,1,1,2,,2,2,1,3,0,1032,2,2,0,37500,134680,-87.64427077,41.72833671,,0,54,1,,,0,0.41905194,1,282,72282,CHICAGO,60620-2709,-87.64427077,41.72833671,72,Lake,282,17031730202,3550,0.025915493,4th,27,14,21,KIPLING
3/23/2022,59XX N RICHMOND ST,,,,0,1.30131E+13,203,41,3720,71,1,0,1,1,5,3,2,3,2,,2,0,0,3,0,1315,2,2,0,66960,180210,-87.70335506,41.98944201,,0,66,1,,,0,1.21832705,0,41,7141,CHICAGO,60659-3805,-87.70335506,41.98944201,71,Jefferson,41,17031020701,1748,0.638443936,10th,13,7,40,JAMIESON
6/7/2021,11XX E 54TH ST,,,,0,2.01132E+13,211,20,2500,70,2,2,2,2,10,6,1,3,2,,2,1,2,3,0,2210,2,2,0,100000,406510,-87.59883844,41.79773596,,0,73,2,211,,0,0.763886965,1,20,7020,CHICAGO,60615-5118,-87.59883844,41.79773596,70,Hyde Park,20,17031410600,2699,0.383475361,3rd,25,13,5,KOZMINSKI
9/6/2019,28XX W CHASE AVE,,,,0,1.02532E+13,203,10,3720,75,5,0,2,1,6,3,1,1,2,,2,0,0,1,0,1158,2,2,0,53940,203000,-87.7009286,42.01411963,,0,78,1,,,0,1.064437183,0,10,7510,CHICAGO,60645-1212,-87.7009286,42.01411963,75,Rogers Park,10,17031020200,6739,0.473364001,13th,16,8,50,ROGERS
6/22/2021,66XX S MARYLAND AVE,,,,0,2.02312E+13,211,70,3150,70,2,2,2,1,12,6,1,3,2,,2,3,2,3,0,2530,2,2,0,34650,138230,-87.60422792,41.77458313,,0,115,2,211,,0,0.538393457,1,70,7070,CHICAGO,60637-4211,-87.60422792,41.77458313,70,Hyde Park,70,17031420800,2158,0.021316033,3rd,26,13,5,WADSWORTH
5/18/2021,66XX S BISHOP ST,,,,0,2.02012E+13,211,130,3100,72,2,2,2,2,7,4,1,3,2,,2,1,1,3,0,2500,2,2,0,23250,52560,-87.66005482,41.77317397,,0,113,2,211,,0,0.444969534,1,130,72130,CHICAGO,60636-2805,-87.66005482,41.77317397,72,Lake,130,17031671600,2016,0.019345238,2nd,32,16,16,BASS
2/24/2020,93XX S PEORIA ST,,,,0,2.50542E+13,202,282,4920,72,5,0,2,1,7,4,1,1,2,,2,3,1,3,0,720,2,2,0,36900,118750,-87.64606096,41.72390477,,0,74,1,,,0,0.423437315,1,282,72282,CHICAGO,60620-2727,-87.64606096,41.72390477,72,Lake,282,17031730202,3550,0.025915493,4th,27,14,21,KIPLING
11/13/2017,34XX W 66TH PL,,,,0,1.92323E+13,203,110,3100,72,1,0,1,1,4,2,2,3,2,,2,1,1,3,0,1036,2,2,0,26350,106300,-87.70873373,41.77277933,,0,95,1,,,0,0.497338772,1,110,72110,CHICAGO,60629-3410,-87.70873373,41.77277933,72,Lake,110,17031660500,4720,0.061440678,7th,1,1,23,EBERHART
11/1/2019,45XX N MELVINA ,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2020,69XX S KARLOV AVE,,,,0,1.92242E+13,202,30,4638,72,1,0,2,1,5,3,1,3,2,,2,3,1,3,0,897,2,2,0,46380,133630,-87.72521129,41.76641616,,0,67,1,,,0,0.583186839,1,30,7230,CHICAGO,60629-5706,-87.72521129,41.76641616,72,Lake,30,17031650500,4549,0.145746318,11th,22,11,13,AZUELA
6/24/2019,20XX N DAYTON ,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/2019,65XX N MAPLEWOOD AVE,,,,0,1.03642E+13,203,21,4687,75,5,0,2,6,7,3,1,3,2,,2,3,1,2,0,1761,2,2,0,79670,240470,-87.69327653,42.00086719,,0,96,1,,,0,1.079896143,1,21,7521,CHICAGO,60645-5317,-87.69327653,42.00086719,75,Rogers Park,21,17031020602,4734,0.417617237,13th,16,8,50,BOONE
7/27/2021,44XX N DRAKE AVE,,,,0,1.31422E+13,211,81,3780,71,2,2,2,2,14,6,1,2,2,,2,4,1,1,0,3168,2,2,0,54810,373720,-87.71718613,41.96182289,,0,94,2,211,,0,1.445123806,1,81,7181,CHICAGO,60625-5902,-87.71718613,41.96182289,71,Jefferson,81,17031140702,6162,0.255436547,8th,40,20,35,HAUGAN
8/19/2019,53XX W POTOMAC AVE,,,,0,1.60413E+13,211,11,4092,77,2,2,1,1,6,4,2,3,2,,2,1,1,3,0,2388,2,2,0,39890,123480,-87.75977211,41.9037555,,0,93,2,211,,0,0.76427672,1,11,7711,CHICAGO,60651-1370,-87.75977211,41.9037555,77,West Chicago,11,17031250700,5396,0,1st,8,4,37,LEWIS
1/9/2020,50XX W WELLINGTON AVE,,,,0,1.32822E+13,203,260,4125,71,1,0,1,1,4,2,2,3,2,,2,3,1,3,0,1044,2,2,0,51560,190480,-87.75280424,41.93483951,,0,96,1,,,0,1.047514764,1,260,71260,CHICAGO,60641-5046,-87.75280424,41.93483951,71,Jefferson,260,17031190200,5624,0.124822191,8th,39,20,31,FALCONER
10/26/2021,93XX S LEAVITT AVE,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/2020,5XX E 88TH ST,,,,0,2.50321E+13,241,120,3125,70,,,,,,,,,,,,,,3,,,,,,28120,0,-87.61133135,41.73446086,,0,10,1,,,0,0.240879555,,120,70120,CHICAGO,60619-6823,-87.61133135,41.73446086,70,Hyde Park,120,17031440700,1440,0.026388889,4th,34,17,9,PIRIE
3/10/2022,104XX S AVENUE F ,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2016,7XX W 74TH ST,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/2019,96XX S PRAIRIE AVE**,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2019,38XX N PARIS ,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/2019,115XX S AVENUE H ,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2019,28XX W DICKENS ,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/10/2019,25XX W HUTCHINSON ST,,,,0,1.31341E+13,211,110,3750,71,2,2,1,1,6,4,2,3,2,,2,0,0,3,0,1932,2,2,0,90000,370750,-87.69265715,41.95829171,,0,105,2,211,,0,1.921774984,0,110,71110,CHICAGO,60618-1503,-87.69265715,41.95829171,71,Jefferson,110,17031050300,2723,0.633492472,12th,11,6,47,WATERS
3/10/2022,38XX N NOTTINGHAM AVE,,,,0,1.31911E+13,205,150,3175,71,2,0,3,1,6,4,1,1,2,,2,3,1,3,0,1728,2,2,0,39680,293690,-87.80510435,41.95064302,,0,63,1,,,0,1.26803716,1,150,71150,CHICAGO,60634-2232,-87.80510435,41.95064302,71,Jefferson,150,17031170300,5350,0.555700935,9th,19,10,38,BRIDGE
6/10/2021,81XX S CALUMET AVE,,,,0,2.03412E+13,203,111,4500,70,5,0,2,1,5,2,1,3,2,,2,3,1,1,0,1041,2,2,0,36000,79590,-87.61593936,41.7458311,,0,84,1,,,0,0.320700706,1,111,70111,CHICAGO,60619-4821,-87.61593936,41.7458311,70,Hyde Park,111,17031440300,4577,0.006772995,4th,34,17,6,RUGGLES
9/17/2021,57XX W GROVER ST,,,,0,1.30843E+13,203,402,3125,71,1,0,2,1,5,3,1,3,2,,2,0,0,3,0,1180,2,2,0,45310,245420,-87.77140167,41.97011016,,0,41,1,,,0,1.165651755,0,402,71402,CHICAGO,60630-2015,-87.77140167,41.97011016,71,Jefferson,402,17031110400,4467,0.617640475,12th,19,10,45,PRUSSING
10/5/2021,29XX N SACRAMENTO AVE,,,,0,1.32512E+13,203,150,3150,77,1,0,1,1,5,3,1,3,2,,2,0,0,3,0,1181,2,2,0,89770,380670,-87.70224236,41.93462847,,0,23,1,,,0,1.944074584,0,150,77150,CHICAGO,60618-7718,-87.70224236,41.93462847,77,West Chicago,150,17031210700,4392,0.342668488,8th,40,20,33,VON LINNE
10/7/2021,34XX W MONROE ST,,,,0,1.61421E+13,211,102,4525,77,3,3,2,2,13,8,1,3,2,,2,0,0,3,0,4827,2,2,0,53160,185360,-87.71172862,41.87922377,,0,108,2,211,,0,0.861194147,0,102,77102,CHICAGO,60624-2906,-87.71172862,41.87922377,77,West Chicago,102,17031271400,1189,0.031118587,1st,10,5,28,FARADAY
2/1/2022,57XX W WAVELAND AVE,,,,0,1.32022E+13,202,150,3750,71,1,0,1,1,6,3,1,3,2,,2,2,1,1,0,888,2,2,0,46870,248720,-87.76987474,41.94793208,,0,95,1,,,0,1.135182489,1,150,71150,CHICAGO,60634-2661,-87.76987474,41.94793208,71,Jefferson,150,17031150600,4246,0.457371644,12th,39,20,36,"GRAY, W"
3/13/2019,40XX N KILBOURN ,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/12/2017,107XX S CHAMPLAIN AVE,,,,0,2.51541E+13,210,230,3076,70,2,0,2,1,6,4,1,3,2,,2,3,1,3,0,1597,2,2,0,33830,94130,-87.60701819,41.69956718,,0,135,1,,,0,0.057386955,1,230,70230,CHICAGO,60628-3807,-87.60701819,41.69956718,70,Hyde Park,230,17031500200,2131,0.016424214,4th,34,17,9,SMITH
1/12/2017,67XX S KEDVALE ,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2022,29XX N KILDARE AVE,,,,0,1.32722E+13,203,120,2910,71,1,0,3,1,5,2,1,3,2,,2,1,2,1,0,1013,2,2,0,42190,184930,-87.73514093,41.93368217,,0,92,1,,,0,1.189925462,1,120,71120,CHICAGO,60641-5343,-87.73514093,41.93368217,71,Jefferson,120,17031200100,3763,0.214190805,8th,39,20,31,BARRY
10/28/2021,73XX N MEADE AVE,,,,0,1.02931E+13,202,461,5160,71,1,0,3,1,4,2,1,1,2,,2,2,1,3,0,821,2,2,0,69660,197400,-87.77828958,42.01421577,,0,67,1,,,0,1.122397121,1,461,71461,CHICAGO,60646-1253,-87.77828958,42.01421577,71,Jefferson,461,17031120100,4102,0.870794734,9th,15,8,41,WILDWOOD
8/19/2021,92XX S PRAIRIE AVE,,,,0,2.50331E+13,210,111,4050,70,2,0,2,1,4,2,2,3,2,,2,0,0,3,0,1094,2,2,0,32400,57220,-87.61768281,41.72672204,,0,73,1,,,0,0.230512774,0,111,70111,CHICAGO,60619-7330,-87.61768281,41.72672204,70,Hyde Park,111,17031490300,2340,0.006837607,4th,34,17,9,GILLESPIE
12/17/2021,8XX E 48TH ST,,,,0,2.0111E+13,210,10,2386,70,2,0,2,2,12,4,1,3,2,,2,3,2,3,0,2650,2,2,0,40560,187860,-87.60536026,41.80799363,,0,126,1,,,0,0.788633658,1,10,7010,CHICAGO,60615-1606,-87.60536026,41.80799363,70,Hyde Park,10,17031390400,2480,0.118951613,3rd,26,13,4,REAVIS
12/10/2016,101XX S SEELEY AVE,,,,0,2.50732E+13,204,271,5596,72,1,0,2,5,8,5,1,3,2,,2,3,2,3,0,2736,2,2,0,55960,360900,-87.67332205,41.70997729,,0,96,1,,,0,0.576633003,1,271,72271,CHICAGO,60643-2036,-87.67332205,41.70997729,72,Lake,271,17031720200,4047,0.390412651,11th,35,18,19,SUTHERLAND
3/25/2017,21XX N HUDSON AVE,,,,0,1.43312E+13,299,12,13414,74,,,,,,,,,,,,,,3,,,,,,58430,282170,-87.64039612,41.92098394,,0,85,1,,GD,0,1.871364973,,12,7412,CHICAGO,60614-4785,-87.64039612,41.92098394,74,North Chicago,12,17031071300,3982,0.82420894,10th,11,6,43,LINCOLN
9/20/2018,59XX N HERMITAGE AVE,,,,0,1.4064E+13,211,11,4890,73,2,3,2,2,14,6,1,2,2,,2,3,1,1,0,3326,2,2,0,195600,277390,-87.6735725,41.98922081,,0,103,2,211,,0,1.088771666,1,11,7311,CHICAGO,60660-3104,-87.6735725,41.98922081,73,Lake View,11,17031030400,2582,0.523625097,10th,13,7,40,PEIRCE
2/19/2020,58XX S MOODY AVE,,,,0,1.91713E+13,203,380,3750,72,1,0,2,1,5,3,1,1,2,,2,3,1,3,0,1076,2,2,0,37500,189580,-87.77513825,41.78642329,,0,62,1,,,0,0.954136513,1,380,72380,CHICAGO,60638-3515,-87.77513825,41.78642329,72,Lake,380,17031561100,5502,0.506724827,11th,22,11,13,KINZIE
4/8/2017,20XX W 21ST ST,,,,0,1.71932E+13,295,141,2857,77,2,0,1,1,7,4,1,3,2,,2,3,1,3,0,1278,2,2,0,67130,188270,-87.67698736,41.85373536,,0,36,1,,,0,1.023209419,1,141,77141,CHICAGO,60608-2612,-87.67698736,41.85373536,77,West Chicago,141,17031310900,5391,0.094787609,7th,2,1,25,RUIZ
,103XX S HAMLIN AVE,,,,0,2.4141E+13,203,422,5515,72,5,0,2,1,6,3,1,3,2,,2,1,1,3,0,1298,2,2,0,52390,213000,-87.71559815,41.70536502,,0,71,1,,,0,0.596032351,1,422,72422,CHICAGO,60655-3113,-87.71559815,41.70536502,72,Lake,422,17031740200,6661,0.868338087,11th,36,18,19,MOUNT GREENWOOD
6/21/2021,6XX N PINE ST,,,,0,3.34113E+12,234,80,6513,38,4,0,3,1,6,3,3,1,2,,2,3,1,3,0,1055,2,2,0,35820,200450,-87.93961763,42.07881941,,0,61,1,,,0,0.974339893,1,80,3880,,,,,,,,,,,,,,,
9/28/2019,54XX N MENARD AVE,,,,0,1.30821E+13,203,10,4132,71,5,0,1,1,6,3,1,3,2,,2,3,1,3,0,1613,2,2,0,55780,247160,-87.77361506,41.97893841,,0,96,1,,,0,1.157966105,1,10,7110,CHICAGO,60630-1234,-87.77361506,41.97893841,71,Jefferson,10,17031110200,3433,0.567433731,10th,19,10,45,HITCH
7/18/2019,38XX N PAULINA ,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2018,61XX N MEADE ,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/8/2018,59XX W BYRON ST,,,,0,1.3202E+13,211,150,6150,71,2,2,1,1,11,5,1,3,2,,2,3,1,3,0,2068,2,2,0,76870,242690,-87.77632341,41.95147398,,0,110,2,211,,0,1.177295362,1,150,71150,CHICAGO,60634-2636,-87.77632341,41.95147398,71,Jefferson,150,17031150600,4246,0.457371644,12th,39,20,38,SMYSER
6/11/2021,98XX S CALUMET ST,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2019,17XX N NORTH PARK ,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2018,17XX W 18TH PL,,,,0,1.71941E+13,211,141,3000,77,2,2,1,1,7,3,1,3,2,,2,0,0,1,0,1428,2,2,0,70500,153370,-87.66994323,41.85709147,,0,130,2,211,,0,1.176450262,0,141,77141,CHICAGO,60608-5071,-87.66994323,41.85709147,77,West Chicago,141,17031310800,4219,0.113771036,7th,2,1,25,COOPER
8/28/2019,26XX W 83RD PL,,,,0,1.93641E+13,203,230,3874,72,1,0,2,1,5,3,1,3,2,,2,3,1,3,0,1087,2,2,0,30990,135440,-87.68864977,41.74208185,,0,56,1,,,0,0.578122565,1,230,72230,CHICAGO,60652-3928,-87.68864977,41.74208185,72,Lake,230,17031700502,3373,0.053364957,3rd,36,18,18,CARROLL
6/28/2021,84XX S KENWOOD AVE,,,,0,2.03542E+13,234,91,5040,70,4,0,2,1,4,2,3,1,2,,2,0,0,3,0,870,2,2,0,45360,76010,-87.59172049,41.74166942,,0,61,1,,,0,0.269981937,0,91,7091,CHICAGO,60619-6439,-87.59172049,41.74166942,70,Hyde Park,91,17031834300,6004,0.007661559,4th,33,17,8,AVALON PARK
1/31/2020,34XX S ABERDEEN ST,,,,0,1.73222E+13,278,50,3125,76,2,0,2,6,9,5,1,1,2,,2,3,1,3,0,2450,2,2,0,100000,359310,-87.65309187,41.83246707,,0,1,1,,,0,0.825552248,1,50,7650,CHICAGO,60608-6510,-87.65309187,41.83246707,76,South Chicago,50,17031839700,4510,0.371175166,11th,2,1,11,ARMOUR
12/12/2019,18XX N HUDSON AVE,,,,0,1.43331E+13,295,12,812,74,2,0,2,2,4,2,2,3,2,,2,0,0,3,0,1063,2,2,0,89320,337980,-87.64044367,41.91609613,,0,47,1,,,0,1.91456307,0,12,7412,CHICAGO,60614-5329,-87.64044367,41.91609613,74,North Chicago,12,17031071600,1832,0.732532751,10th,12,6,43,LINCOLN
9/13/2021,32XX W 84TH PL,,,,0,1.93542E+13,202,200,4072,72,1,0,2,1,5,2,1,3,2,,2,0,0,3,0,981,2,2,0,32570,123140,-87.70328335,41.739475,,0,67,1,,,0,0.5917936,0,200,72200,CHICAGO,60652-3306,-87.70328335,41.739475,72,Lake,200,17031700402,4498,0.105157848,3rd,31,16,18,CARROLL
9/9/2019,82XX S TROY ST,,,,0,1.93613E+13,202,200,4000,72,1,0,2,1,4,2,1,3,2,,2,2,1,3,0,921,2,2,0,32000,107790,-87.70065129,41.74367183,,0,66,1,,,0,0.581343532,1,200,72200,CHICAGO,60652-3443,-87.70065129,41.74367183,72,Lake,200,17031700501,6994,0.030025736,3rd,31,16,18,CARROLL
4/11/2022,27XX W FARWELL AVE,,,,0,1.03623E+13,205,23,4440,75,2,0,2,1,6,3,1,1,2,,2,0,0,3,0,1661,2,2,0,64380,288260,-87.69936605,42.00550444,,0,66,1,,,0,1.0639996,0,23,7523,CHICAGO,60645-4514,-87.69936605,42.00550444,75,Rogers Park,23,17031020302,5348,0.557030666,13th,16,8,50,BOONE
2/9/2022,4XX E 46TH ST,,,,0,2.00342E+13,211,10,3100,70,2,3,2,1,18,9,1,2,2,,2,0,0,3,0,4600,2,2,0,52700,238950,-87.61487929,41.81096364,,0,132,2,211,,0,0.753237478,0,10,7010,CHICAGO,60653-4129,-87.61487929,41.81096364,70,Hyde Park,10,17031381200,1724,0.036542923,3rd,26,13,3,WOODSON
8/24/2019,89XX S EGGLESTON ,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/2019,57XX N WAYNE AVE**,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/7/2022,45XX S LACROSSE AVE,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/21/2020,24XX N LAWNDALE AVE,,,,0,1.32633E+13,205,70,3125,71,2,0,1,1,5,3,1,3,2,,2,3,1,3,0,1922,2,2,0,50000,288490,-87.71913078,41.92626568,,0,143,1,,,0,1.451602462,1,70,7170,CHICAGO,60647-2320,-87.71913078,41.92626568,71,Jefferson,70,17031220701,3230,0.230340557,8th,4,2,31,MONROE
10/5/2017,18XX N LEAVITT ST****,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2021,66XX N WASHTENAW AVE,,,,0,1.03641E+13,211,21,4125,75,2,2,2,2,6,4,3,3,2,,2,3,2,1,0,2650,2,2,0,70120,253610,-87.69767519,42.00210824,,0,97,2,211,,0,1.081075662,1,21,7521,CHICAGO,60645-5004,-87.69767519,42.00210824,75,Rogers Park,21,17031020601,6131,0.574294569,13th,16,8,50,BOONE
9/17/2019,102XX S OGLESBY AVE,,,,0,2.51243E+13,203,180,3720,70,1,0,2,1,5,2,1,3,2,,2,3,1,3,0,1070,2,2,0,20460,75750,-87.56538956,41.70957399,,0,63,1,,,0,0.103350119,1,180,70180,CHICAGO,60617-5630,-87.56538956,41.70957399,70,Hyde Park,180,17031510300,5126,0.00351151,4th,33,17,7,BURNHAM
,75XX N RIDGE BLVD,,,,0,1.13031E+13,203,32,4950,75,1,0,2,1,7,4,1,3,2,,2,1,2,2,0,1607,2,2,0,94050,190960,-87.684107,42.01857222,,0,99,1,,,1,0.960054443,1,32,7532,CHICAGO,60645-1904,-87.684107,42.01857222,75,Rogers Park,32,17031010201,7039,0.324477909,13th,14,7,49,JORDAN
12/15/2021,57XX W WAVELAND AVE,,,,0,1.32023E+13,203,150,4625,71,1,0,2,1,7,2,1,3,2,,2,1,1,1,0,1075,2,2,0,57810,227200,-87.77136513,41.94738992,,0,97,1,,,0,1.139590867,1,150,71150,CHICAGO,60634-2662,-87.77136513,41.94738992,71,Jefferson,150,17031150600,4246,0.457371644,12th,39,20,36,REINBERG
1/28/2019,28XX N WHIPPLE ST,,,,0,1.32513E+13,211,150,3150,77,2,2,2,2,12,6,1,3,2,,2,0,0,3,0,2812,2,2,0,89770,440690,-87.70341742,41.93279566,,0,112,2,211,,0,1.908904249,0,150,77150,CHICAGO,60618-7616,-87.70341742,41.93279566,77,West Chicago,150,17031210700,4392,0.342668488,8th,40,20,33,LOGANDALE
7/19/2021,23XX N NORMANDY AVE,,,,0,1.3312E+13,203,200,4950,71,5,0,3,1,7,4,1,3,2,,2,3,1,1,0,1589,2,2,0,61870,187990,-87.79275157,41.92188541,,0,90,1,,,0,1.08576029,1,200,71200,CHICAGO,60707-2939,-87.79275157,41.92188541,71,Jefferson,200,17031831600,7451,0.203731043,1st,3,2,36,SAYRE
10/6/2021,25XX N HARDING AVE,,,,0,1.32632E+13,211,70,3125,71,2,2,2,2,11,4,1,1,2,,2,3,1,3,0,2190,2,2,0,50000,286580,-87.72527017,41.92721188,,0,110,2,211,,0,1.320383972,1,70,7170,CHICAGO,60647-1022,-87.72527017,41.92721188,71,Jefferson,70,17031220701,3230,0.230340557,8th,3,2,31,MOZART
,17XX W BARRY AVE,,,,0,1.43021E+13,211,81,3125,73,2,2,1,2,10,4,1,3,2,,2,0,0,1,0,2023,2,2,0,175000,818620,-87.67208286,41.93756577,2888,1,127,2,211,,0,2.472783533,0,81,7381,CHICAGO,60657-3030,-87.67208286,41.93756577,73,Lake View,81,17031062600,2370,0.744303797,12th,11,6,32,BURLEY
7/22/2019,22XX W WALTON ,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,97XX S LOWE AVE,,,,0,2.50912E+13,203,282,3750,72,1,0,2,1,6,3,1,3,2,,2,3,1,3,0,1104,2,2,0,28120,99420,-87.63910924,41.71718257,,0,57,1,,,0,0.351857072,1,282,72282,CHICAGO,60628-1012,-87.63910924,41.71718257,72,Lake,282,17031730500,4359,0.002294104,5th,27,14,34,EVERS
8/12/2021,90XX S CREGIER AVE,,,,0,2.50113E+13,203,130,4182,70,1,0,2,1,6,3,1,3,2,,2,3,2,3,0,1164,2,2,0,37630,116750,-87.58077808,41.7313729,,0,63,1,,,0,0.198668644,1,130,70130,CHICAGO,60617-3533,-87.58077808,41.7313729,70,Hyde Park,130,17031480400,5584,0.016475645,4th,33,17,8,EARHART
8/12/2019,64XX N LE MAI ,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/18/2016,68XX S CONSTANCE AVE**,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2016,58XX N OVERHILL AVE**,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2017,54XX N LINDER AVE**,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2019,88XX S CREIGER ,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2019,26XX N NEW ENGLAND  ,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2016,102XX S ARTESIAN AVE,,,,0,2.41244E+13,205,431,5000,72,2,0,1,1,5,3,2,3,2,,2,1,1,3,0,1456,2,2,0,47500,195280,-87.68326914,41.70691546,,0,73,1,,,0,0.610541313,1,431,72431,CHICAGO,60655-1050,-87.68326914,41.70691546,72,Lake,431,17031720400,1963,0.888945492,11th,35,18,19,SUTHERLAND
6/15/2021,107XX S BUFFALO AVE,,,,0,2.61821E+13,202,240,3125,70,1,0,1,1,5,3,1,3,2,,2,0,0,1,0,960,2,2,0,20310,64660,-87.54342687,41.70054787,,0,135,1,,,0,0.190333408,0,240,70240,CHICAGO,60617-6515,-87.54342687,41.70054787,70,Hyde Park,240,17031520300,5857,0.09885607,4th,25,13,10,ADDAMS
,80XX S LANGLEY AVE,,,,0,2.03421E+13,211,120,3720,70,3,3,2,2,15,6,1,3,2,,2,3,2,3,0,3780,2,2,0,33480,147250,-87.60791884,41.74804208,,0,95,2,211,,0,0.319948948,1,120,70120,CHICAGO,60619-3876,-87.60791884,41.74804208,70,Hyde Park,120,17031440201,4890,0.03006135,4th,34,17,6,PIRIE
12/18/2019,50XX N BERNARD ST,,,,0,1.3114E+13,203,50,4375,71,1,0,2,1,8,4,1,3,2,,2,1,1,1,0,1629,2,2,0,63430,339310,-87.71506201,41.97289245,,0,103,1,,,0,1.349316344,1,50,7150,CHICAGO,60625-4916,-87.71506201,41.97289245,71,Jefferson,50,17031831800,6194,0.502744592,12th,15,8,39,HIBBARD
